,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
9996,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,2,First of all the Iphone receive was in great condition. Rival most brand new ones. Clean product. Unfortunately the phone has BAD ESN marked at stolen/lost by Sprint. Current unable to activate.,2.0
9997,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,Should of been black color but only had white took the white color and they sent a free case it is my daughters phone she like it but I wish they had black,0.0
9998,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,1,The phone was NOT unlocked when I received it. I tried several carriers and was not able to get service added.,0.0
9999,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,"Its a nice phone, i like it.It like because of the brand and apps availability.Its a good price.",0.0
10000,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,1,"Futures buying clients this company or person or as he calls himself, the only thing I can recommend not to buy, and to buy a new phone, no surprise to me that grabbed and proceeded to check it signal and observe the lack of several screws and especially that held the antenna so no",0.0
10001,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,excelente telefono todo bien solo que ofertan un telefono desbloqueado y no es cierto deben ser sinceros y no engañar a la gente,2.0
10002,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,It works good. I already have one iPad. The phone works similar with iPad. It is different from iPad that I take iPhone to where I would go. The wifi seems better than iPad which I am not sure if setting different between the two.,0.0
10003,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,"I order a ""Apple Iphone 4 unlocked"" for use in the Bahamas, upon receiving the phone I learned that It still had a lock on it! I Emailed the seller who responded right away in a matter on min he adviced me what to do and upon sending him the phone IMEI # the phone was unlocked and ready for use! so now I am loving my new Apple Iphone and would and will recommend this seller to all my friends here in the Bahamas!! THANK YOU AGAIN, SO MUCH FOR THE AWSOME SERVICE.",17.0
10004,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,"Excellent phone, It was a gift for my niece, and she really like it. She told me that this smart phone is excellent to have everything she needs everyday and also gets a lot of app, there are lots of free apps too. The reception is good, the sound, video, and pictures are excellent too.",2.0
10005,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,Excellent,0.0
10006,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,"The box was old, but the phone is perfect",0.0
10007,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,Excellent,0.0
10008,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,"immediate delivery, very good product",0.0
10009,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,It is working good and touch phone.,0.0
10010,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,was exactly what my son wanted,0.0
10011,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,It is working fine!!!,0.0
10012,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,Arrived on time in excelent conditions and indeed it was unlocked. Very satisfied.,0.0
10013,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,"It was as expected. Looks like brand new. Excellent conditions, packaging. It works perfectly.",0.0
10014,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,"Worked for me on t-mobile. I did have to contact the seller as I couldn't get the phone to work with a t-mobile sim. Seller walked me through how to finish the unlocking process (connect to itunes, reset). Very happy with the purchase.",0.0
10015,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,It came exactly as it was supposed to and very quickly.I'm happy with the purchase .,0.0
10016,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,Thanks,0.0
10017,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,excelente,0.0
10018,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,It is my daughter's first Apple product and she is definitely enjoying it!,0.0
10019,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,YYEEEEAAAA,0.0
10020,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,good,0.0
10021,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,Was great till I dropped it lol,0.0
10022,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,4,excelente,0.0
10023,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,Excelent!,0.0
10024,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,1,"PHONE WAS NOR NEW, IT IS REFURBISHED AND I PAYED FOR A NEW PHONE",0.0
10025,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,I like it,0.0
10026,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,"works very well in Argentina , very good product",0.0
10027,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,The phone is in good condition,0.0
10028,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,The best,0.0
10029,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,1,Purchased this phone thinking it was unlocked and it wasn't. And that it was a apple iphone from att. Upon receiving ut found out it eas sprint and that it wasn't able to use the phone. Requested a return label 48 hours ago for a refund and seller HSS yet to reply.,5.0
10030,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,"Came on time, unlocked, appears new. Happy",0.0
10031,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,Great job.,0.0
10032,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,1,Since I've got it has black screened and the volume doesn't work I would like a refund on this item,3.0
10033,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,1,"The phone was great at first, until I realized that it always says searching and no service. I thought it was my phone company, but it was not, and not even the sim card. I know I should have service because people around me have the same service and has very good connection. The seller did not state that there were any thing wrong with the device, but ITunes says differently.",
10034,"Apple iPhone 4 8GB, Unlocked (Black)",,122.0,5,"I ordered on 16 and got it by 24 sep..its very good.. thought it was a second hand but still it looks like a new unlocked phone. I am happy to receive it as it plays very well. camera is good,. only on the back panel there are some scratches which is not so visible..I would rate it 5 out of 5 awesome phone.",0.0
